month,MAE,RMSE,MAPE_pct,SMAPE_pct,R2,n_eval_points
3,4.608356014978471,7.212692164753563,28.154340777643117,27.673520876325625,0.5933315882378642,545
4,1.777630876070476,2.6840939950482623,18.11056882048622,17.31726278621247,0.7444581502911352,484
5,1.3905436380223173,1.9699063043991623,20.90295524469274,19.825123041255107,0.6566220532961476,740
6,1.5594545077964144,2.168854996421492,17.98362664508392,17.888818933485943,0.7276695121692198,1233
7,1.6447722856506886,2.654086260496855,18.774247597547728,18.332703338646784,0.6825953722078666,1319
8,1.379127873731804,2.261058293776117,17.139630395873326,16.342854239299726,0.7184642767665063,1141
9,1.3960672424485718,2.124994938024705,19.49606422365682,17.91423639505977,0.7494788766877744,860
10,2.3999965470923526,3.636810767025135,21.598366203252123,19.75411177647354,0.8260448111839622,592
11,4.70239365503134,7.535837667890404,27.608694163617304,27.372985081085265,0.636084203532914,851
